Date,Close,High,Low,Open,Volume
2025-07-29,23888.349609375,23936.900390625,23620.900390625,23663.0,252800
2025-07-30,23745.80078125,23867.0,23580.349609375,23855.849609375,499100
2025-07-31,23655.849609375,23794.099609375,23397.94921875,23593.19921875,655200
2025-08-01,23410.94921875,23737.19921875,23378.900390625,23684.849609375,442000
2025-08-04,23787.5,23800.25,23416.05078125,23457.25,373900
2025-08-05,23876.30078125,23903.900390625,23669.69921875,23806.30078125,324800
2025-08-06,23748.849609375,23927.849609375,23662.5,23902.400390625,308400
2025-08-07,23808.099609375,23839.55078125,23453.55078125,23620.0,597700
2025-08-08,23474.650390625,23890.80078125,23439.05078125,23810.30078125,380700
2025-08-11,23723.75,23792.75,23440.19921875,23526.599609375,579400
2025-08-12,23856.599609375,24011.69921875,23732.44921875,23741.099609375,309100
2025-08-13,24122.650390625,24190.05078125,23913.349609375,23946.25,477500
2025-08-14,24118.80078125,24233.349609375,24034.099609375,24136.30078125,463200
2025-08-18,25127.19921875,25281.94921875,24782.30078125,24804.650390625,1310500
2025-08-19,25456.69921875,25486.30078125,25031.19921875,25172.5,1040400
2025-08-20,25469.25,25518.900390625,25412.55078125,25516.400390625,572600
2025-08-21,25377.5,25562.5,25322.30078125,25559.69921875,491900
2025-08-22,25329.44921875,25464.80078125,25291.55078125,25409.05078125,362800
2025-08-25,25423.400390625,25469.69921875,25244.650390625,25458.650390625,302100
2025-08-26,25320.30078125,25521.69921875,25226.44921875,25396.69921875,1053200
2025-08-28,25183.5,25589.5,25163.44921875,25589.5,423800
2025-08-29,24960.849609375,25197.5,24891.75,25142.599609375,591900
2025-09-01,25660.0,25685.400390625,24998.650390625,24998.650390625,647300
2025-09-02,25584.94921875,25807.849609375,25529.900390625,25710.80078125,477900
2025-09-03,25775.44921875,25796.0,25535.150390625,25701.650390625,425800
2025-09-04,25994.849609375,26729.650390625,25964.150390625,26700.25,653200
2025-09-05,26320.599609375,26382.30078125,26080.099609375,26147.650390625,577300
2025-09-08,27189.19921875,27266.44921875,26440.0,26440.0,1276400
2025-09-09,27182.5,27300.75,27073.44921875,27199.44921875,568900
2025-09-10,26833.94921875,27330.5,26756.75,27269.80078125,781600
2025-09-11,26744.44921875,26926.099609375,26676.849609375,26869.75,482600
2025-09-12,26866.650390625,27083.25,26784.599609375,26796.0,831900
2025-09-15,26760.650390625,27011.30078125,26737.19921875,26915.05078125,687900
2025-09-16,27146.400390625,27191.19921875,26818.150390625,26849.349609375,713000
